avg_value_EUR,case_vendor,case_PR_NPR,case_product_type,case_product_specific,rework_activities,payment_block,automation,avg_vendor_workload,num_items,throughput
20.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,67.69565217391305,1,119
561.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,78.53846153846153,1,91
313.85714285714283,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,67.69565217391305,7,119
245.57142857142858,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,6.555555555555555,7,56
4886.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,78.53846153846153,8,91
947.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,4.297872340425532,1,99
12492.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,1.0,1,91
6554.5,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,2.0,2,77
3351.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,3.0,3,99
56739.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.9166666666666667,1,39
8660.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.88,1,56
139.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,18.608695652173918,1,56
6535.363636363636,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,20.142857142857142,22,77
4716.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,6.619047619047619,1,56
7168.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.206896551724138,1,91
9348.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.25,1,56
3178.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,1.0,1,91
1614.142857142857,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,53.02985074626866,7,163
738.3333333333334,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,13.16326530612245,3,253
8014.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,4.204545454545454,1,91
10254.0,_other_vendor,PR,Packaging,Containers,3.0,0,0.0,4.05,2,39
2844.7894736842104,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,78.28205128205128,19,91
145.75,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,52.88059701492537,4,163
1051.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,78.28205128205128,1,91
4559.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,4.34,1,119
220.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,52.82089552238806,1,163
3761.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,4.093023255813954,1,99
506.76190476190476,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,52.80597014925373,21,163
3753.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,6.7368421052631575,7,119
361.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,8.23076923076923,1,98
649.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,52.507462686567166,2,163
13014.333333333334,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,4.314285714285714,3,163
303.8333333333333,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,22.23076923076923,6,55
256.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,52.47761194029851,1,163
427.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.56,1,90
2930.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.0769230769230769,1,55
2978.75,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,7.018518518518518,4,252
815.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,52.44776119402985,120,162
4512.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,4.333333333333333,1,83
10627.0,_other_vendor,PR,Additives,Extenders,1.0,1,0.0,6.586206896551724,1,90
6031.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,1.0,1,119
9075.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,98
1431.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,6.0,2,90
37155.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,30.06153846153846,1,162
2243.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,32.72727272727273,1,38
7908.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,30.06153846153846,1,162
4647.0,_other_vendor,PR,Packaging,Containers,2.0,1,0.0,5.578947368421052,1,162
12524.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,3.2,1,162
12355.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,3.15,2,162
3367.3333333333335,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,5.552631578947368,3,162
1810.5,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,5.552631578947368,2,162
1591.5,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,4.875,2,162
1350.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,6.444444444444445,1,162
1902.5,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,6.444444444444445,4,162
7941.75,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,3.787878787878788,4,162
36226.0,_other_vendor,PR,Packaging,Containers,2.0,1,6.666666666666667,3.787878787878788,1,162
4328.666666666667,vendorID_0106,PR,Packaging,Containers,1.0,0,33.33333333333333,34.56666666666667,3,55
1369.0,vendorID_0106,PR,Packaging,Containers,0.0,0,14.285714285714285,34.56666666666667,1,55
823.5,vendorID_0104,PR,Packaging,Containers,0.0,1,40.0,70.71052631578948,2,90
1178.0,_other_vendor,PR,Packaging,Containers,0.0,0,25.0,4.166666666666667,2,98
196.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,16.88888888888889,6,55
1043.8,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,6.625,5,98
1418.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,2.583333333333333,1,90
86.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,33.333333333333336,1,98
161.6,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,11.0625,10,159
107.16666666666667,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,9.733333333333333,6,98
520.3181818181819,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,35.857142857142854,22,55
1034.842105263158,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.463414634146343,19,98
2426.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.722222222222222,2,118
2818.0,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,1.3,1,90
1343.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.25,1,90
423.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.666666666666667,1,98
4139.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.3,1,162
5099.0,_other_vendor,PR,Additives,_other_specific_type,1.0,1,16.666666666666664,1.7272727272727273,1,90
7547.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0714285714285714,1,55
45336.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.4782608695652173,1,76
7336.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,4.666666666666667,1,118
1243.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,1.7142857142857142,1,90
7336.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,4.555555555555555,1,118
11008.0,_other_vendor,PR,Additives,Extenders,1.0,1,0.0,1.0,1,90
7336.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,4.444444444444445,1,118
242.0,vendorID_0136,PR,Packaging,Labels,1.0,0,0.0,51.28787878787879,5,162
5099.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.689655172413793,1,90
32475.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.1333333333333333,1,98
365.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,4.083333333333333,1,118
548.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,2.0526315789473686,1,98
15519.0,_other_vendor,PR,Packaging,Containers,2.0,1,0.0,6.467741935483871,1,162
4656.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.6111111111111112,1,90
23985.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.1428571428571428,1,90
8629.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,0.0,1.0,1,162
6025.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,20.0,2.5454545454545454,2,98
1045.125,_other_vendor,PR,Packaging,Labels,1.0,0,0.0,6.594594594594595,8,98
6903.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.6666666666666667,1,98
6903.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.5,1,98
468.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.526315789473685,7,98
423.6923076923077,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.3421052631579,13,98
229.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.0,1,98
47388.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,2.0357142857142856,1,90
24925.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.4642857142857142,1,90
12706.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.7096774193548394,1,118
1917.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.3333333333333333,1,118
3521.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,4.224489795918367,1,118
7963.75,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,7.098039215686274,4,162
296.25,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,21.28,4,54
27643.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,4.111111111111111,1,54
18390.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,1.5238095238095235,1,90
22745.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,2.0,2,90
1210.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.0,2,90
6053.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,5.260869565217392,2,38
8768.0,_other_vendor,PR,Packaging,_other_specific_type,1.0,0,0.0,1.0,1,48
8469.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.27027027027027,2,161
28677.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,16.666666666666664,1.1428571428571428,1,118
1191.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,3.75,2,161
5399.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,2.117647058823529,2,89
1667.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,4.375,1,161
725.75,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.9166666666666665,4,89
6765.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,2.2142857142857144,1,89
8497.75,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,8.473684210526315,4,97
10433.6,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,16.666666666666664,7.230769230769231,5,145
475.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,2.7,1,37
2120.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.625,1,89
1740.4705882352941,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,8.344827586206897,17,118
2024.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.0,1,47
1688.2,_other_vendor,PR,Packaging,_other_specific_type,1.0,0,0.0,5.428571428571429,5,161
1818.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,70.83098591549296,1,144
20784.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,1.0,1,101
288.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,13.324324324324325,1,81
1550.0,vendorID_0106,PR,Packaging,Containers,0.0,0,25.0,37.891304347826086,2,81
443.6666666666667,_other_vendor,PR,_other_product_type,_other_specific_type,3.0,0,0.0,18.675,3,81
329.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,60.21951219512195,1,188
67.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,66.71186440677967,1,144
164.66666666666666,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.166666666666667,3,81
20038.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.5333333333333334,1,81
291.38461538461536,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.55,39,81
1024.75,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,13.325581395348838,4,116
214.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.24,2,185
10928.5,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,0.0,2.7241379310344827,2,124
78.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.82,11,124
2487.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.269230769230769,1,81
26846.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,20.0,1.6153846153846154,1,116
4385.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,20.0,1.7037037037037035,1,93
659.0,vendorID_0136,PR,Packaging,Labels,1.0,0,0.0,65.10606060606061,1,137
525.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,59.5,3,144
540.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,13.393939393939394,1,188
571.3333333333334,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.793103448275862,3,64
3652.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.5384615384615383,2,64
307.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,66.69491525423729,1,144
10249.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,1.4210526315789471,1,64
185.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,43.26086956521739,1,144
107955.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,188
19904.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,3.230769230769231,1,81
6502.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,116
2481.5,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,74.0909090909091,2,116
67723.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,16.666666666666664,1.1666666666666667,1,116
403.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,74.0909090909091,1,116
2552.5,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,3.595238095238096,2,116
5210.0,_other_vendor,PR,Additives,_other_specific_type,2.0,0,0.0,4.215686274509804,1,109
2109.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.697674418604651,1,116
195.5,vendorID_0136,PR,Packaging,Labels,1.0,0,0.0,60.207317073170735,2,188
3117.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.2,1,81
516.6,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,60.18292682926829,5,188
1462.0,vendorID_0136,PR,Packaging,Labels,1.0,1,16.666666666666664,60.1219512195122,1,188
3425.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.516666666666667,2,124
1810.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.483333333333333,2,124
265.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,10.105263157894736,1,124
613.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,66.67796610169492,1,144
1253.0,vendorID_0120,PR,Packaging,Labels,0.0,1,20.0,66.66101694915254,1,144
403.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,60.109756097560975,4,188
575.2857142857143,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,60.0609756097561,28,188
354.07894736842104,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,59.71951219512195,38,188
578.3846153846154,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,66.64406779661017,13,144
654.1,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,66.42372881355932,30,144
39139.5,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,5.225,2,64
6233.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,1.1666666666666667,1,116
1185.6666666666667,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,65.91525423728814,3,144
14921.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,1.0,1,172
755.7333333333333,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,65.86440677966101,15,144
397.44444444444446,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,66.69811320754717,9,124
351.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,66.52830188679245,2,124
215.4,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,66.49056603773585,5,124
270.2,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,59.40243902439025,15,188
7032.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,1,0.0,1.625,1,81
205.69230769230768,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,59.21951219512195,13,188
19520.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.3846153846153846,1,116
184.08333333333334,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,65.33898305084746,12,144
357.45454545454544,vendorID_0120,PR,Packaging,Labels,2.0,0,0.0,65.13559322033899,11,144
974.1666666666666,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,7.85,6,81
347.4375,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,59.0609756097561,16,188
351.46666666666664,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,58.86585365853659,15,188
252.6,vendorID_0120,PR,Packaging,Labels,2.0,1,0.0,64.94915254237289,15,144
263.9230769230769,vendorID_0120,PR,Packaging,Labels,2.0,0,0.0,64.69491525423729,13,144
838.8181818181819,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,20.1,11,81
36120.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,5.483870967741935,2,130
6477.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,3.3095238095238093,1,188
2961.0,_other_vendor,PR,Packaging,_other_specific_type,2.0,0,0.0,1.5,1,81
39713.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,0.0,1.4615384615384617,1,116
45123.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,16.666666666666664,3.733333333333333,1,116
11243.0,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,8.375,1,116
42569.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.15625,1,116
16975.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,3.125,1,116
2445.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.508196721311475,1,123
45663.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,20.0,3.7111111111111112,1,115
112.0,vendorID_0171,PR,Additives,_other_specific_type,0.0,0,0.0,16.29268292682927,4,71
1344.0,vendorID_0171,PR,_other_product_type,_other_specific_type,0.0,0,0.0,16.195121951219512,1,71
4907.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.128205128205129,1,94
200.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,19.825,1,80
1067.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,19.825,2,80
248.0,vendorID_0171,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,16.170731707317074,1,71
397.0,vendorID_0171,PR,Additives,_other_specific_type,0.0,0,0.0,16.170731707317074,1,71
7447.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,50.0,2.1666666666666665,1,144
112178.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,2.6578947368421053,1,164
5401.0,_other_vendor,PR,Packaging,Containers,3.0,1,12.5,5.303030303030303,1,172
15198.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,2.333333333333333,1,123
3541.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,3.3846153846153846,2,63
29.0,vendorID_0171,PR,_other_product_type,_other_specific_type,0.0,0,0.0,16.121951219512194,1,71
31124.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,2.611111111111111,2,115
914.0,vendorID_0104,PR,Packaging,Containers,0.0,0,25.0,74.5,2,113
856.3333333333334,_other_vendor,PR,Packaging,Containers,0.0,0,25.0,4.219512195121951,3,93
2116.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,4.434782608695652,3,93
347.8333333333333,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.05,12,93
161.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,57.73809523809524,1,113
161.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,57.73809523809524,1,113
1818.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,57.69047619047619,1,113
1010.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,57.69047619047619,1,113
872.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,57.69047619047619,1,113
174.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,57.69047619047619,1,113
1212.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,57.69047619047619,1,113
606.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,57.69047619047619,1,113
2222.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,57.69047619047619,1,113
1010.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,57.69047619047619,1,113
5834.125,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.636363636363637,8,50
353.8888888888889,_other_vendor,_NPR,Sales,Products for Resale,2.0,0,14.285714285714285,32.114285714285714,18,93
22872.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,1,16.666666666666664,2.533333333333333,1,57
18888.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,16.666666666666664,1.3888888888888888,1,85
903.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,10.9375,7,85
17205.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.0,1,85
9382.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.2,1,50
32194.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,20.0,1.7692307692307692,1,85
430.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.6666666666666665,1,154
2198.3636363636365,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,10.8,11,43
1085.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,53.31746031746032,2,157
315.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,53.285714285714285,3,157
252.33333333333334,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,53.23809523809524,3,157
520.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,53.23809523809524,2,157
2793.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,93
137.0,vendorID_0120,PR,Packaging,Labels,1.0,0,0.0,57.5,2,113
2491.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,12.979166666666666,2,247
2425.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,2.2857142857142856,2,113
4819.25,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,20.0,5.851851851851852,4,154
1722.3333333333333,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,6.472222222222222,3,93
8444.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,0.0,1.1428571428571428,1,93
34259.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,7.022222222222222,2,85
3996.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,2.125,3,93
12158.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.375,1,93
